-0.64361036	-1.312615	1.7614449	-2.5167189	-1.3674219	0.64813185	-0.7095228	0.11995686	-1.2317505	0.53529775	-1.3517848	0.009017818	-1.1565622	-0.02883658	0.43268916	1.2530313	-0.26243508	2.2705348	-1.383959	1.3736326	2.1336899	1.0967516	-1.6157986	-0.9787492	3.4577532	-0.64820725	-0.010107986	-1.0796516	0.055507615	1.7451566	1.002839	-1.5382978	-0.1811315	-0.9150288	-0.9629963	-1.2333995	2.1029847	-0.061051056	-2.4847233	-1.631391	2.5423598	0.54498005	-1.0619714	0.39666653	3.0578537	0.36237565	-0.16829768	0.8117413	-0.6274682	-0.5255382	-0.89076376	-2.4664614	2.6089115	0.7751856	1.0959443	-1.4605049	-0.7887086	1.041803	-0.052086733	2.537056	-0.09759936	-1.4690721	0.30603263	1.7352136	-1.9878678	1.5008451	0.59584045	-0.17016883	2.179986	0.9401011	0.41976908	-5.3081512	0.9585973	-0.9814702	-1.1754326	2.4563758	0.88068676	0.5700661	0.04765566	-1.2252976	-0.17654867	0.88464856	2.2892752	0.6093397	-2.5314407	-0.17921938	-2.2820928	1.257776	0.40794012	-0.08833798	1.6056571	-3.1097376	-1.7954813	2.2375498	-0.717029	0.08263427	0.9778601	-0.071160495	-1.3623368	0.6726183	0.99142957	-1.1872119	-2.7221057	3.1583912	1.0468875	-1.2697033	-1.6259542	-3.5222676	0.7597648	1.4192363	0.84061444	1.2416425	0.0882478	0.34621388	0.17592789	-0.2183019	1.425307	0.60806596	-2.274819	0.11562371	1.4054898	-0.67655236	0.861125	-0.5126608	0.8774475	-2.0342162	2.128452	-2.668122
-1.2112024	1.014392	-0.89428765	-7.6439543	2.1922882	0.50272965	-1.5483595	-0.7374509	-0.4911353	-0.29231235	-1.6880686	0.9946707	0.09339709	0.01891099	-0.26705387	0.12834032	0.5608996	2.1931715	0.6474029	0.09826138	-2.0186899	2.496532	0.80096245	0.99434114	-0.15181594	-2.0759757	-0.17978998	0.5900338	0.38546553	-0.88317037	1.4725518	3.0403621	-1.5043495	-1.0118903	-0.64595354	-0.33536634	-0.05471818	0.15348935	-0.02974229	-0.15788732	-1.2356803	0.2159526	0.7132587	2.4787188	0.17472488	0.8004291	-0.2644393	-0.10682063	-0.9985953	-0.48594356	2.8878	-1.1129411	-1.7326471	-0.30934834	1.381547	1.8050307	0.15983866	0.011233427	0.20368399	0.867936	-0.29544944	-0.8748608	0.58750343	-1.7588977	1.4630986	0.17291419	-1.0091441	-2.303127	-0.05383105	-1.1127129	-1.7146014	8.156088	-0.31237945	1.6420894	-1.1055672	-0.017937463	-0.4830508	-0.20465973	0.14649063	0.7529468	0.63595206	1.1297306	-0.79803646	3.058077	-1.3750745	0.4290603	0.5906889	-1.5445591	-0.5767172	-0.23736447	1.1734159	1.5716709	0.6936758	0.9667507	0.1884069	-3.4775276	-0.70739746	1.4165181	-1.3066534	0.5269499	0.3633318	0.39564794	-3.6114478	-0.5166477	0.87997794	-0.7708842	0.058845	1.6791122	0.4737439	-0.9337187	-0.47178707	-1.4593216	-1.4304668	-0.3129074	-0.3260065	0.2920755	0.7663696	1.2865115	-0.3867848	0.84471804	-1.0669909	0.79154974	-0.6373796	1.6041093	-0.82095397	-0.08583263	-0.9100536	0.4721228
1.5247376	-1.6166028	0.5417384	0.69902724	-0.9981068	1.2470707	0.3950282	-0.74216765	-1.4566219	-1.199611	-0.44090593	0.121077	0.7834371	0.5721037	1.2130324	0.8967639	-0.6749622	0.55181575	-0.078528404	-0.62469417	-0.968084	3.0509813	-0.68368965	-0.39770898	-0.7831218	0.95190483	-0.11408219	2.3082314	1.8066528	0.30042845	1.671002	-1.6302036	0.5588238	-1.3701954	0.5121184	1.1224054	0.84494716	-1.2294128	-0.63814217	-1.8156128	-0.117753424	0.66589296	0.10829884	1.5772737	2.9728887	0.3985687	0.81986463	0.20231776	-1.099607	-3.2501686	-0.48248652	0.46344903	-1.4860328	1.5743135	-1.2248923	-1.1412419	-1.0837562	2.5764709	-2.6112518	-4.013961	0.1321344	-0.0074133803	1.1822042	2.796239	1.5117444	-0.6106625	-1.5636607	1.5158004	0.74176097	-0.638068	-1.9783366	-1.9961936	-1.132775	0.25765708	0.9606568	0.70800924	-0.46191868	-2.1856952	0.1989809	-1.004218	-1.5370253	2.9533007	-2.1287556	0.7240465	0.15721774	0.7954115	0.85819083	-1.5930636	0.030599877	-0.46826324	1.2132943	-0.479571	0.3114871	1.0455824	2.03265	3.7016313	-6.4165707	0.40571803	-0.7249449	1.1786904	-0.06310962	-0.09767179	-0.29064313	2.6948624	0.19324829	-1.9815599	-0.99411887	-1.7622632	0.63310397	3.1048148	0.79143816	0.82891685	-2.5280914	-0.9280885	-0.2704947	1.3887246	-0.01115954	-1.1496357	1.2429293	-0.64415276	0.6969679	1.03148	-1.366183	-1.7928513	-0.08358072	-1.8212203	1.4718424	-1.4912884
-0.51184195	0.3349361	0.5421991	-0.35910243	-1.6361189	-4.202304	-1.3297192	-0.2616911	-1.0998697	2.6666896	0.93175215	0.19027698	0.34594232	1.1204041	0.051046923	0.79833114	0.84431016	2.2954185	-1.0308921	0.64766604	1.4868242	0.5135012	0.78823054	-1.4087677	-0.5503322	3.2269402	1.203549	2.04277	-1.220188	0.673716	0.46078405	6.4519787	-0.2962117	-0.018860862	0.6607099	-1.3585556	-1.4989316	-1.0668157	-1.8321424	0.79842395	-2.2552493	1.1084346	0.7841254	0.85415953	-1.157933	-0.5825162	1.6354445	0.44213983	1.6682191	-0.67658204	-0.21286362	-0.071096994	-0.13063684	0.74103427	-1.2800359	-0.98414356	0.18076357	0.4949582	-1.0726755	1.1461962	0.30200788	0.6279267	0.29225028	-0.60197043	-1.1188976	-0.54929006	-1.1027156	-0.850738	0.48980296	-0.2548877	-1.19559	-2.6785667	-1.2401568	-1.184668	-0.09008247	0.8046306	-0.1444686	-0.009669677	0.5206427	0.0362505	-1.1949804	0.23497413	-1.4371189	1.2112352	-0.4920945	-0.011298665	0.59085906	-1.2712756	1.6199816	1.1157217	1.3962014	-0.96010876	0.6782897	1.1172929	0.61747575	-0.07984352	-0.18466686	0.41526756	-1.0140046	0.20418856	0.8544161	-0.14570369	-0.40105724	1.3364438	-0.056585122	0.6828221	-1.3430804	-1.1602972	-0.29770097	0.73903763	-1.0607978	0.18990044	-0.09411976	-0.18718177	1.0611429	-2.9191337	0.7839283	0.7486505	-0.006702064	-2.1454194	-2.5274806	0.46040344	-2.0019302	-0.39533606	0.35255864	-0.85802543	0.9899472	2.0925355
0.35578707	-2.5033197	-2.1521728	-0.95870954	2.8732283	2.1507173	-1.5663089	-1.6558459	0.90145844	2.3322754	1.1024545	-0.0023347887	0.068401024	1.2973362	0.53134376	-0.19856201	0.6882442	0.903996	0.6694082	0.8156439	0.23259567	-0.3440901	1.5895509	0.871426	0.29300904	-0.62425363	-3.1069028	-1.679151	0.29229328	3.2564967	-3.9638472	-1.813712	-1.5229235	-0.39406148	0.35689214	1.3203592	1.1816094	-0.87403923	-0.055633843	-1.4591234	-0.62416613	-0.5562442	-0.034953408	0.97744364	2.457977	0.27312788	0.9203722	0.15216	-0.4156677	2.263479	0.5163956	-1.0874003	0.24284953	1.039095	-0.7884684	-4.5487924	0.47955957	2.0983233	0.06759797	0.059697703	1.171795	-1.7577037	-0.13433449	-1.9216225	2.0052679	1.1587731	0.88897616	1.5800354	2.5355217	-0.603145	-1.2576199	5.401521	0.77911323	-0.80997866	0.7947411	-1.1000043	-1.145842	-1.0699474	0.76733184	2.1113725	-0.30471817	0.23186608	-1.2540294	1.7428166	-0.3694742	1.4743679	0.032185085	-1.376019	2.7290096	0.3255656	-0.7357908	-0.3657962	-0.8243817	1.4822041	0.023105947	-2.412244	0.6338794	1.2351805	-0.8397644	0.6290767	-1.8814743	1.8688849	0.97959816	0.74794924	0.7867041	-0.76889527	0.56634283	-1.2063011	0.013643168	-2.8235595	-0.9605003	-4.549946	-1.0892546	0.4523283	-1.0266099	-0.62500346	-0.18589464	-1.1895022	1.885189	-0.08451283	-0.752491	-0.2764943	-0.23968308	-1.3478262	-2.2263663	0.31558684	-0.58246124	-1.5645202
-0.42838094	-0.15727174	1.38927	-0.027588323	3.0130234	-4.9883184	1.8293099	-0.8677296	0.47488496	-0.8598772	-1.2339889	1.5370444	-0.9004213	0.028440524	-1.531061	1.2161411	-0.1534346	0.87716633	0.41285592	-0.11793432	-1.625695	0.6071062	-0.024163598	-1.0813463	0.45599437	4.935084	-0.6462737	-0.42121404	1.189546	1.5972522	0.07880635	-3.205794	-0.72525966	-1.0679566	-0.30961707	-0.4168772	-0.8152846	-1.8269546	0.94208497	-0.5807825	3.2340899	1.4746557	0.25399104	-0.1078373	1.3809637	-0.5165372	0.5141232	-1.0336862	0.08688504	-0.23388268	1.4163208	-0.8678071	0.08780955	0.5341541	0.6126662	0.032069962	0.38443834	0.05287487	0.5732285	0.656605	-0.3770385	-0.94214326	1.0026852	-1.0674427	-0.66702574	0.826944	-0.47721258	-0.06708051	-0.60775006	-1.566343	1.8832568	-0.42845923	-0.260748	0.9143966	1.1067917	4.6411867	0.116054125	-0.83918566	-0.38120604	0.7058641	-1.6675787	-1.8166882	0.61880636	0.6700822	0.17224246	-1.1576805	-2.9293954	0.47315988	1.238005	0.39773947	-0.4837889	-6.951255	0.19206049	0.20684893	-0.6386085	-1.7722442	2.896786	-0.35393924	0.8244847	2.2938044	3.5291703	0.4866395	0.45689887	-0.16219333	-0.28614208	-0.1654027	0.03424913	0.3161734	-0.38755992	-1.5108604	-1.6732868	1.4410601	-0.21324444	-0.12356871	-0.11783905	-0.61929977	-2.1957347	-0.44936264	-0.18956424	-0.5688728	-1.2375145	-0.41015357	2.1851845	0.7079312	0.88809365	-0.8531523	-0.114854455	-1.3275471
0.54557604	-1.0226483	-0.0785915	-1.8533311	0.4770485	-4.422014	0.39401954	-0.45165965	-0.37491488	1.6332984	0.39813924	0.4605463	0.08604742	-0.007833093	-0.33829653	0.69180864	1.0296066	1.3287505	-0.30678162	-0.29240334	-0.6230036	0.42740804	-0.047097825	-1.5524561	0.029465418	4.6272674	-0.3573133	-0.020016298	-1.1423302	-0.885376	0.3867059	1.591784	0.44719407	-0.6279358	0.35371143	-0.097031966	-2.4906044	1.1418155	-0.27695572	-0.09721246	-0.8583246	1.0936012	-0.23775816	0.22961448	0.4655162	-0.025390165	0.47640976	-1.218976	0.38176277	0.006457957	1.1642492	-0.079113156	-0.6626194	0.35286513	0.15424386	-0.33013162	0.022543568	1.5850219	0.027680064	0.59457934	-0.46790767	2.2699842	1.329403	-2.5275447	-0.71519834	-0.33777407	-1.1917092	-0.20871256	1.5264722	-0.13506117	2.4970002	2.3619385	-0.33739683	-1.0116398	-0.3935038	-0.099036984	-0.7139527	-1.1346936	0.5007373	1.2575117	-1.518069	-0.6967428	0.7298228	0.9966318	-0.30154523	0.34304816	0.39650863	-0.3694534	1.7940167	0.025951732	1.0647753	-1.0842403	0.2338214	1.6905951	0.019597245	-2.3268242	-0.28319296	-0.23137636	-0.3496811	-0.53487957	0.43547	0.016388627	-0.97081053	0.14476348	-0.045615803	0.23880972	0.042423844	-1.4204938	-0.5699536	-1.0758547	-0.5150658	0.37883058	-0.21861072	0.2883226	1.1155125	-2.0363908	0.08310443	0.11996432	-0.51881826	-0.16030166	-2.2660608	1.5118158	-0.3159406	-1.4427493	0.4472906	-0.51741004	0.8772278	0.54301757
-0.642786	-0.13213466	-1.3150307	-1.8003416	2.9534404	-1.8579698	-1.4396186	-0.035064902	-1.4354175	-1.5115637	0.66493475	0.6984731	-1.2601228	-0.4835711	-1.6316308	0.70668507	1.4347684	1.2491796	0.08735273	2.4521255	0.48613974	0.9860442	-0.38591805	-1.1013507	3.1866665	2.6176076	-0.90897787	1.4937716	0.70431143	0.7420895	1.6530927	-1.509848	-1.5891858	-0.8851995	-0.74816453	-0.4313503	0.08996852	-0.58454835	-1.9467881	0.051611736	4.0793695	1.1615046	0.7778478	1.0493162	0.69390196	-0.11891549	-0.80929714	0.6957458	1.1746486	-0.2737386	-1.3857971	-1.4557437	2.678168	0.2674512	-1.9722152	-0.12200098	-1.0741944	1.1683944	0.699709	2.5952868	-0.4405096	-1.9225004	1.3227515	1.5642524	-1.6706531	-0.005049169	0.80822146	1.2482325	0.68320966	0.43719462	1.4051064	-2.8805501	0.49761108	-0.5486018	0.20573021	5.0474977	1.2478509	1.1730155	-0.4484476	-2.2483902	-0.5239749	-0.78087735	1.1446897	1.933144	-1.5844524	-1.747415	-1.5289028	1.7461487	3.4274614	2.2386718	0.40909353	-4.5601983	-0.5787731	2.6969185	0.095787495	-1.9826623	1.0508217	0.70505667	-0.6495693	-0.6410391	4.7995567	-0.94174695	-1.4239612	-0.8152639	1.4920307	-1.5138304	-2.6334047	-2.3878732	-1.3773453	0.009684224	-1.605397	1.023992	0.85216415	-1.0011823	-0.49374527	0.019632075	-0.4044868	0.48113468	0.19065633	-0.9862756	0.84886813	-1.9343034	-0.62040347	-0.38091704	0.15250412	-3.476548	0.02596418	-1.5843474
0.029857798	0.25686347	-0.5541275	1.4379158	-2.2955523	0.031543147	0.033649784	-1.004094	0.87404907	0.09868377	-2.5096972	-0.5350519	-0.3680708	-1.2626449	-0.575325	-0.21154942	0.05742063	-0.4012582	-1.1668336	-1.1416552	1.3102739	0.31030455	1.0086639	2.5952446	-1.1619198	1.7085508	-1.0950584	0.07977093	-0.90792024	0.3163205	0.16019821	-2.3940434	1.4401009	3.996508	0.23821554	0.10918213	-3.209925	2.2194471	-1.6848536	-0.4722762	-0.31788662	2.2069778	-0.97593933	-0.70086294	1.4301507	0.8873881	-1.0908601	1.1645373	1.1434252	1.2555454	-0.56935257	0.65084857	0.30434045	-0.5233684	-1.2805147	0.10220618	-0.9873038	-0.82663053	0.7813124	1.1231256	-1.6103578	5.8157716	-0.6787075	0.7699769	-0.8225372	-0.08706194	-2.1483526	1.3074393	1.5434515	-0.55817676	0.438292	-1.3017006	1.3392644	-0.11786112	1.221106	2.794242	-0.018469634	0.30492657	0.9071934	-2.1230648	-1.3756442	1.4485927	-2.8403616	1.3133209	0.4011057	-0.6376758	0.10059326	-0.6596993	1.2500271	0.27665892	0.5577077	-3.6815307	-0.7178414	-0.06468186	0.40829968	-2.2198174	0.7994412	-0.72345287	-0.4114939	0.27196783	2.8851287	-0.8803799	-0.0026084825	-1.8445524	1.8093152	-0.70513326	-1.2961682	0.30328992	1.3212771	3.1908166	0.43729645	-1.7366711	-1.9853339	0.43056482	0.40372136	-0.1438627	-0.66549045	-0.22436519	0.7281214	-0.06231858	0.2935767	-0.43930414	-1.7674711	-0.59915704	-1.3120652	0.04463228	-0.87781787	-0.9224394
1.1619176	-0.27530515	-0.3265751	0.25372624	-2.3566504	-1.0122818	0.24993649	0.36380944	-0.6015019	1.1201293	0.69206125	0.47831208	0.6312594	-0.11887678	-1.5066285	-0.48364785	-0.92021435	1.4364747	0.40254435	-0.44011328	2.5700078	0.21601209	-0.11379472	1.9295363	2.0061278	-0.9503682	-1.0335304	-0.42342642	-1.0166094	1.1425426	-0.068151504	-2.9690804	-0.98886496	-0.8714792	-1.685796	0.5974498	0.6016069	1.3900054	0.26450828	1.4201423	3.1865494	-0.2346647	-0.59218776	-1.7888031	1.9442505	-0.68806	-0.26726633	1.5765451	0.18446825	0.00982796	-0.14716302	-1.3376635	1.4907988	-1.9520302	1.6376874	-0.2918026	-0.613949	0.31131858	-0.20741908	2.0391562	0.09102514	1.6199337	0.04501109	1.8949304	0.116799556	1.0367992	0.1377811	-2.823532	1.2040355	-0.29615015	-0.7548127	-3.1948788	-0.5039705	1.8784959	-1.7661662	-0.072498254	0.728368	0.08973334	0.07453648	-3.4841886	1.1309257	1.047707	-0.9707486	1.1251082	-1.4052123	-1.710438	-1.3844148	-0.44532964	-1.3265698	-0.5480482	-0.022070153	-3.1672008	0.07662275	-0.11990884	-0.05566836	2.358758	-0.0077043492	-1.1062591	-0.2789542	2.602075	2.43355	-0.49694386	0.05442875	1.1777736	0.69635445	-1.7633026	0.39544663	0.5519373	0.068562925	3.5114286	1.3970007	-0.74820125	-1.5579126	0.72552925	1.1052909	-1.0339856	-0.57941085	0.17503916	0.4569587	2.5666206	-0.014011491	-0.762292	1.0847608	-1.2170067	0.68040884	-2.957732	-1.1450064	-2.438301
